Date,Open,High,Low,Close,Adj Close,Volume
1997-04-07,2.654300,2.654300,2.441410,2.459960,-0.006850,9676800
1997-04-08,null,null,null,null,null,null
1997-04-09,2.548830,2.548830,2.454100,2.482910,-0.006914,9625600
1997-04-10,2.441410,2.441410,2.324220,2.340330,-0.006517,10700800
1997-04-11,2.236330,2.304690,2.236330,2.292480,-0.006384,4659200
1997-04-14,null,null,null,null,null,null
1997-04-15,2.355470,2.392580,2.349610,2.390140,-0.006656,1024000
1997-04-16,null,null,null,null,null,null
1997-04-17,2.394530,2.419920,2.392580,2.411130,-0.006714,665600
1997-04-18,null,null,null,null,null,null
1997-04-21,2.480470,2.501950,2.460940,2.495120,-0.006948,1024000
1997-04-22,2.500000,2.537110,2.492190,2.518550,-0.007014,2201600
1997-04-23,2.509770,2.535160,2.509770,2.525390,-0.007033,614400
1997-04-24,2.539060,2.542970,2.529300,2.529300,-0.007043,563200
1997-04-25,2.527340,2.577150,2.520020,2.565920,-0.007145,1792000
1997-04-28,2.656250,2.791020,2.639160,2.772460,-0.007721,5939200
1997-04-29,2.783200,2.869140,2.705080,2.799800,-0.007797,5836800
1997-04-30,2.861330,2.869140,2.812500,2.817870,-0.007847,2713600
1997-05-01,null,null,null,null,null,null
1997-05-02,2.783200,2.802730,2.775390,2.789060,-0.007767,1228800
1997-05-05,2.763670,2.783200,2.720700,2.725590,-0.007590,7987200
1997-05-06,2.734380,2.758300,2.718750,2.756840,-0.007677,1228800
1997-05-07,2.744140,2.802730,2.744140,2.783690,-0.007752,1792000
1997-05-08,null,null,null,null,null,null
1997-05-09,2.800780,2.873050,2.800780,2.851560,-0.007941,6297600
1997-05-12,2.861330,2.867190,2.830080,2.830080,-0.007881,1433600
1997-05-13,2.830080,2.839840,2.822270,2.837400,-0.007901,614400
1997-05-14,2.818360,2.832030,2.734380,2.828130,-0.007876,1280000
1997-05-15,2.814450,2.827150,2.804690,2.806640,-0.007816,307200
1997-05-16,2.808590,2.841800,2.797360,2.821290,-0.007857,819200
1997-05-19,2.832030,2.851560,2.832030,2.832030,-0.007886,409600
1997-05-20,2.832030,2.836910,2.823240,2.832030,-0.007886,358400
1997-05-21,2.814450,2.814450,2.812500,2.813480,-0.007835,102400
1997-05-22,2.785160,2.785160,2.687500,2.748050,-0.007653,4198400
1997-05-23,2.714840,2.835940,2.706050,2.820800,0.017242,5888000
1997-05-26,2.794920,2.802730,2.792970,2.798830,0.017108,256000
1997-05-27,2.802730,2.841800,2.802730,2.838380,0.017350,1638400
1997-05-28,2.818360,2.822270,2.802730,2.802730,0.017132,665600
1997-05-29,2.800780,2.843750,2.800780,2.839840,0.017359,665600
1997-05-30,2.851560,2.887700,2.833980,2.856930,0.017463,1280000
1997-06-02,2.894530,2.929690,2.894530,2.925780,0.017884,614400
1997-06-03,2.929690,3.005860,2.929690,2.981930,0.018227,2713600
1997-06-04,3.000000,3.017580,2.998050,3.015630,0.018433,1280000
1997-06-05,3.035160,3.037110,3.007810,3.007810,0.018385,2560000
1997-06-06,2.980470,3.027340,2.968750,3.010250,0.018400,1024000
1997-06-09,3.105470,3.259770,3.046880,3.204100,0.019585,3788800
1997-06-10,3.222660,3.476560,3.222660,3.466800,0.021191,38297600
1997-06-11,3.511720,3.591800,3.398440,3.416020,0.020881,4812800
1997-06-12,3.417970,3.457030,3.369140,3.386230,0.020698,2816000
1997-06-13,3.369140,3.378420,3.339840,3.353030,0.020496,10240000
1997-06-16,3.300780,3.300780,3.173830,3.181640,0.019448,4556800
1997-06-17,3.320310,3.499510,3.320310,3.499510,0.021391,16947200
1997-06-18,3.632810,3.808590,3.613280,3.738280,0.022850,36403200
1997-06-19,3.735350,3.735350,3.566410,3.714840,0.022707,24166400
1997-06-20,3.664060,3.687500,3.628910,3.651370,0.022319,1587200
1997-06-23,3.632810,3.632810,3.535160,3.574220,0.021848,1587200
1997-06-24,3.613280,3.613280,3.496090,3.524900,0.021546,3788800
1997-06-25,3.583980,3.687500,3.564450,3.564450,0.021788,1177600
1997-06-26,3.574220,3.613280,3.574220,3.613280,0.022086,204800
1997-06-27,3.613280,3.613280,3.505860,3.513670,0.021477,1894400
1997-06-30,3.630860,3.642580,3.630860,3.632810,0.022206,358400
1997-07-01,3.642580,3.791020,3.642580,3.758300,0.022973,4249600
1997-07-02,3.740230,3.789060,3.683590,3.789060,0.023161,1024000
1997-07-03,3.721190,3.884770,3.721190,3.828130,0.023400,3328000
1997-07-04,3.886720,3.984380,3.853520,3.914060,0.023925,2816000
1997-07-07,4.048830,4.267580,3.964840,4.237790,0.025904,8115200
1997-07-08,4.238280,4.275390,4.027340,4.140630,0.025310,3840000
1997-07-09,4.265630,4.384770,4.111820,4.360840,0.026656,5632000
1997-07-10,4.521480,4.521480,4.375000,4.427730,0.027065,3020800
1997-07-11,4.361330,4.785160,4.361330,4.765630,0.029130,7168000
1997-07-14,4.876950,4.931640,4.824220,4.845700,0.029620,2867200
1997-07-15,4.843750,4.882810,4.667970,4.696290,0.028706,4044800
1997-07-16,4.765630,4.882810,4.609380,4.654300,0.028450,2713600
1997-07-17,4.589840,4.728030,4.570310,4.701170,0.028736,3276800
1997-07-18,4.542970,4.542970,4.231450,4.231450,0.025865,4710400
1997-07-21,3.857420,3.925780,3.808590,3.816890,0.023331,8038400
1997-07-22,3.808590,4.198240,3.808590,3.973140,0.024286,5734400
1997-07-23,4.003910,4.121090,4.003910,4.089840,0.024999,1126400
1997-07-24,4.099610,4.101560,4.035640,4.050780,0.024761,1126400
1997-07-25,4.023440,4.023440,3.886720,3.950200,0.024146,1740800
1997-07-28,3.945310,3.982420,3.908200,3.962890,0.024223,512000
1997-07-29,4.062500,4.062500,3.876950,3.876950,0.023698,2304000
1997-07-30,3.906250,3.925780,3.892580,3.925780,0.023997,921600
1997-07-31,3.925780,4.316410,3.916020,4.306640,0.026325,6195200
1997-08-01,4.335940,4.736820,4.335940,4.693360,0.028688,11008000
1997-08-04,4.785160,4.931640,4.621090,4.662600,0.028500,2406400
1997-08-05,4.531250,4.531250,4.345700,4.453130,0.027220,460800
1997-08-06,4.443360,4.480470,4.404300,4.442380,0.027154,307200
1997-08-07,4.470700,4.480470,4.470700,4.472660,0.027339,256000
1997-08-08,4.375000,4.433590,4.250000,4.381840,0.026784,1484800
1997-08-11,4.492190,4.501950,4.345700,4.488770,0.027438,9164800
1997-08-12,4.490230,4.490230,4.296880,4.300780,0.026289,10496000
1997-08-13,4.355470,4.404300,4.355470,4.379880,0.026772,5478400
1997-08-14,4.005860,4.394530,3.945310,4.283690,0.026184,6758400
1997-08-15,null,null,null,null,null,null
1997-08-18,null,null,null,null,null,null
1997-08-19,4.687500,4.687500,4.492190,4.625000,0.028271,4582400
1997-08-20,4.718750,4.785160,4.589840,4.740230,0.028975,1203200
1997-08-21,4.777340,4.781250,4.589840,4.726560,0.028891,1024000
1997-08-22,4.664060,4.804690,4.664060,4.776370,0.029196,512000
1997-08-25,null,null,null,null,null,null
1997-08-26,4.980470,5.074220,4.964840,5.051760,0.030879,768000
1997-08-27,5.167970,5.234380,5.117190,5.148440,0.031470,998400
1997-08-28,5.136720,5.164060,4.976560,5.017580,0.030670,921600
1997-08-29,5.000000,5.003910,4.891600,4.961910,0.030330,7040000
1997-09-01,5.015630,5.019530,5.000000,5.019530,0.030682,102400
1997-09-02,5.000000,5.089840,5.000000,5.025390,0.030718,844800
1997-09-03,4.980470,5.000000,4.960940,4.983400,0.030461,768000
1997-09-04,4.964840,5.015630,4.941410,5.009770,0.030622,440320
1997-09-05,5.019530,5.074220,5.000980,5.063480,0.030951,563200
1997-09-08,5.101560,5.569340,5.101560,5.569340,0.034043,3891200
1997-09-09,5.820310,5.996090,5.664060,5.752930,0.035165,5606400
1997-09-10,5.683590,5.777340,5.500980,5.699220,0.034837,3251200
1997-09-11,5.652340,5.671880,5.488280,5.535160,0.033834,3200000
1997-09-12,5.484380,5.781250,5.484380,5.750000,0.035147,3123200
1997-09-15,5.585940,5.652340,5.528320,5.577150,0.034091,2078720
1997-09-16,5.566410,5.581050,5.492190,5.548830,0.033917,1894400
1997-09-17,5.539060,5.539060,5.368160,5.399410,0.033004,1894400
1997-09-18,5.273440,5.322270,5.187500,5.266600,0.032192,1356800
1997-09-19,5.242190,5.621090,5.242190,5.570310,0.034049,2252800
1997-09-22,5.562500,5.742190,5.468750,5.564450,0.034013,2406400
1997-09-23,5.640630,5.757810,5.576170,5.714840,0.034932,2816000
1997-09-24,5.781250,5.976560,5.781250,5.922850,0.036204,5964800
1997-09-25,5.966800,6.171880,5.926760,6.150390,0.037595,2662400
1997-09-26,6.210940,6.289060,6.117190,6.238280,0.038132,5171200
1997-09-29,6.210940,6.382810,6.157230,6.194340,0.037863,3200000
1997-09-30,6.171880,6.250000,6.136720,6.221680,0.038030,3635200
1997-10-01,6.156250,6.250000,6.063480,6.232420,0.038096,1561600
1997-10-02,null,null,null,null,null,null
1997-10-03,6.269530,6.269530,5.878910,5.958980,0.036425,1817600
1997-10-06,6.226560,6.468750,6.171880,6.222660,0.038036,12595200
1997-10-07,6.193360,6.193360,5.898440,5.977540,0.036538,10803200
1997-10-08,5.960940,5.960940,5.617190,5.712890,0.034920,9446400
1997-10-09,5.703130,5.882810,5.703130,5.785160,0.035362,3660800
1997-10-10,5.878910,6.152340,5.835940,6.053710,0.037004,7577600
1997-10-13,6.250000,6.250000,6.132810,6.238280,0.038132,9139200
1997-10-14,6.136720,6.171880,5.984380,6.031250,0.036866,6425600
1997-10-15,5.996090,6.250000,5.468750,6.036130,0.036896,31206400
1997-10-16,6.015630,6.027340,5.844730,5.884770,0.035971,11520000
1997-10-17,5.851560,5.935550,5.632810,5.832030,0.035649,8499200
1997-10-20,5.800780,5.910160,5.722660,5.805660,0.035487,1408000
1997-10-21,5.704100,5.800780,5.687500,5.714840,0.034932,1459200
1997-10-22,5.761720,5.761720,5.566410,5.602540,0.034246,10112000
1997-10-23,5.527340,5.574220,5.277340,5.464840,0.033404,5529600
1997-10-24,5.292970,5.488280,5.201170,5.459960,0.033374,2636800
1997-10-27,5.332030,5.428710,5.324220,5.390630,0.032950,640000
1997-10-28,null,null,null,null,null,null
1997-10-29,null,null,null,null,null,null
1997-10-30,5.382810,5.382810,5.230470,5.238280,0.032019,435200
1997-10-31,null,null,null,null,null,null
1997-11-03,5.195310,5.213870,5.039060,5.195310,0.031757,3942400
1997-11-04,5.175780,5.234380,5.113280,5.196290,0.031763,6400000
1997-11-05,5.144530,5.144530,5.011720,5.088870,0.031106,3916800
1997-11-06,5.046880,5.097660,5.039060,5.078130,0.031040,8934400
1997-11-07,5.117190,5.136720,5.085940,5.093750,0.031136,2713600
1997-11-10,4.769530,5.087890,4.769530,5.080080,0.031052,8345600
1997-11-11,5.097660,5.281250,5.097660,5.238280,0.032019,2508800
1997-11-12,5.214840,5.307620,5.140630,5.149410,0.031476,2022400
1997-11-13,5.085940,5.136720,5.043950,5.094730,0.031142,1203200
1997-11-14,5.007810,5.250000,5.007810,5.207030,0.031828,1740800
1997-11-17,5.121090,5.136720,5.063480,5.132810,0.031375,1075200
1997-11-18,5.136720,5.152340,5.074220,5.111330,0.031243,1049600
1997-11-19,5.117190,5.378910,5.099610,5.366210,0.032801,4838400
1997-11-20,5.312500,5.699220,5.312500,5.670900,0.034664,9676800
1997-11-21,5.352540,5.855470,5.352540,5.591800,0.034180,4684800
1997-11-24,5.371090,5.664060,5.332030,5.372070,0.032837,3046400
1997-11-25,5.308590,5.523440,5.308590,5.436520,0.033231,2508800
1997-11-26,5.535160,5.602540,5.488280,5.577150,0.034091,2150400
1997-11-27,5.513670,5.615230,5.513670,5.595700,0.034204,844800
1997-11-28,5.540040,5.546880,5.406250,5.425780,0.033165,3942400
1997-12-01,5.363280,5.527340,5.312500,5.498050,0.033607,1792000
1997-12-02,5.515630,5.585940,5.481450,5.525390,0.033774,998400
1997-12-03,5.539060,5.553710,5.496090,5.503910,0.033643,2073600
1997-12-04,5.411130,5.506840,5.398440,5.404300,0.033034,1945600
1997-12-05,5.449220,5.449220,5.332030,5.338870,0.032634,5939200
1997-12-08,5.390630,5.390630,5.086910,5.175780,0.031637,2406400
1997-12-09,5.175780,5.183590,5.058590,5.105470,0.031207,13465600
1997-12-10,5.074220,5.171880,5.054690,5.104490,0.031201,14643200
1997-12-11,5.078130,5.078130,4.594730,4.748050,0.029023,12057600
1997-12-12,4.648440,4.757810,4.316410,4.371090,0.026718,6963200
1997-12-15,4.414060,4.585940,4.375000,4.462890,0.027280,7321600
1997-12-16,4.511720,4.574220,4.417970,4.452150,0.027214,10956800
1997-12-17,4.492190,4.684570,4.492190,4.605470,0.042455,5939200
1997-12-18,4.625000,4.652340,4.558590,4.571290,0.042140,2355200
1997-12-19,4.570310,4.609380,4.551760,4.599610,0.042401,1945600
1997-12-22,4.628910,4.718750,4.628910,4.684570,0.043184,5811200
1997-12-23,4.707030,4.722660,4.531250,4.577150,0.042194,4710400
1997-12-24,4.492190,4.608400,4.492190,4.589840,0.042311,2662400
1997-12-25,null,null,null,null,null,null
1997-12-26,4.593750,4.648440,4.558590,4.595700,0.042365,7168000
1997-12-29,4.656250,4.847660,4.648440,4.818360,0.044417,2969600
1997-12-30,4.773440,4.843750,4.675780,4.697270,0.043301,3020800
1997-12-31,4.734380,4.871090,4.734380,4.815430,0.044390,2892800
1998-01-01,3.906250,4.101560,3.906250,4.101560,0.037810,1382400
1998-01-02,4.851560,4.873050,4.791990,4.848630,0.044696,2022400
1998-01-05,5.058590,5.140630,4.921880,5.034180,0.046407,5504000
1998-01-06,5.070310,5.117190,4.976560,5.012700,0.046209,10240000
1998-01-07,5.039060,5.113280,4.984380,5.010740,0.046191,2406400
1998-01-08,4.962890,4.996090,4.804690,4.821290,0.044444,3404800
1998-01-09,4.726560,4.804690,4.594730,4.609380,0.042491,4710400
1998-01-12,4.570310,4.578130,4.472660,4.512700,0.041600,5324800
1998-01-13,4.558590,4.609380,4.531250,4.558590,0.042023,5580800
1998-01-14,4.603520,4.722660,4.595700,4.654300,0.042905,3430400
1998-01-15,4.664060,4.664060,4.520510,4.579100,0.042212,1945600
1998-01-16,4.589840,4.601560,4.531250,4.535160,0.041807,1971200
1998-01-19,4.539060,4.562500,4.445310,4.557620,0.042014,1792000
1998-01-20,4.542970,4.589840,4.542970,4.557620,0.042014,819200
1998-01-21,4.523440,4.647460,4.523440,4.574220,0.042167,716800
1998-01-22,4.570310,4.609380,4.536130,4.536130,0.041816,358400
1998-01-23,4.539060,4.570310,4.503910,4.514650,0.041618,1100800
1998-01-26,null,null,null,null,null,null
1998-01-27,4.511720,4.511720,4.437500,4.472660,0.041231,793600
1998-01-28,4.480470,4.480470,4.375000,4.398440,0.040546,230400
1998-01-29,4.316410,4.316410,4.207030,4.221680,0.038917,972800
1998-01-30,null,null,null,null,null,null
1998-02-02,4.373050,4.412110,4.367190,4.380860,0.040384,435200
1998-02-03,4.378910,4.382810,4.340820,4.363280,0.040222,716800
1998-02-04,4.348630,4.402340,4.339840,4.343750,0.040042,614400
1998-02-05,4.296880,4.359380,4.296880,4.355470,0.040150,3020800
1998-02-06,4.355470,4.382810,4.343750,4.372070,0.040303,2508800
1998-02-09,4.371090,4.375000,4.371090,4.375000,0.040330,51200
1998-02-10,4.375000,4.452150,4.375000,4.452150,0.041041,256000
1998-02-11,4.375000,4.394530,4.364260,4.394530,0.040510,128000
1998-02-12,4.355470,4.375000,4.304690,4.363280,0.040222,460800
1998-02-13,4.340820,4.433590,4.340820,4.397460,0.040537,230400
1998-02-16,4.476560,4.656250,4.472660,4.616210,0.042554,384000
1998-02-17,4.671880,4.699220,4.623050,4.667970,0.043031,486400
1998-02-18,4.656250,4.659180,4.621090,4.621090,0.042599,204800
1998-02-19,4.625000,4.675780,4.610350,4.654300,0.042905,307200
1998-02-20,4.687500,4.742190,4.687500,4.689450,0.043229,486400
1998-02-23,4.824220,5.158200,4.804690,5.158200,0.047550,8294400
1998-02-24,5.467770,5.467770,5.195310,5.201170,0.047946,5228032
1998-02-25,null,null,null,null,null,null
1998-02-26,5.217770,5.320310,5.217770,5.273440,0.048612,2126080
1998-02-27,5.273440,5.566410,5.253910,5.472660,0.050449,5964800
1998-03-02,5.585940,5.722660,5.556640,5.704100,0.052582,3814400
1998-03-03,5.550780,5.572270,5.417970,5.429690,0.050053,4659200
1998-03-04,5.464840,5.562500,5.464840,5.538090,0.051052,1254400
1998-03-05,5.546880,5.566410,5.429690,5.464840,0.050377,1024000
1998-03-06,5.503910,5.503910,5.351560,5.376950,0.049567,1612800
1998-03-09,5.468750,5.742190,5.468750,5.692380,0.052474,8217600
1998-03-10,5.664060,5.664060,5.585940,5.618160,0.051790,1717760
1998-03-11,5.593750,5.605470,5.416020,5.500000,0.050701,1996800
1998-03-12,5.457030,5.522460,5.410160,5.486330,0.050575,2713600
1998-03-13,null,null,null,null,null,null
1998-03-16,5.675780,5.957030,5.613280,5.864260,0.054059,14745600
1998-03-17,5.906250,6.089840,5.875000,6.070310,0.055958,19584000
1998-03-18,6.093750,6.414060,6.074220,6.294920,0.058029,33305600
1998-03-19,6.328130,6.386720,6.207030,6.245120,0.057570,10752000
1998-03-20,6.191410,6.339840,6.191410,6.295900,0.058038,7628800
1998-03-23,6.515630,6.601560,6.367190,6.530270,0.060198,4377600
1998-03-24,6.488280,6.582030,6.289060,6.330080,0.058353,8064000
1998-03-25,6.371090,6.445310,6.320310,6.383790,0.058848,3712000
1998-03-26,6.347660,6.378910,6.234380,6.255860,0.057669,4505600
1998-03-27,6.223630,6.699220,6.215820,6.567380,0.060540,11443200
1998-03-30,6.843750,7.050780,6.765630,6.798830,0.062674,21145600
1998-03-31,6.851560,7.335940,6.836910,7.139650,0.065816,46617600
1998-04-01,7.191410,7.558590,7.179690,7.533200,0.069444,30515200
1998-04-02,7.578130,7.695310,7.343750,7.409180,0.068300,14668800
1998-04-03,7.382810,7.597660,7.369140,7.581050,0.069885,11801600
1998-04-06,7.714840,7.890630,7.656250,7.869140,0.072541,14336000
1998-04-07,7.816410,8.082030,7.816410,8.019530,0.073927,10931200
1998-04-08,8.133790,8.164060,7.968750,8.062500,0.074323,8320000
1998-04-09,null,null,null,null,null,null
1998-04-10,8.398440,8.710940,8.029300,8.104490,0.074710,24294400
1998-04-13,7.714840,7.929690,7.414060,7.530270,0.069417,16512000
1998-04-14,null,null,null,null,null,null
1998-04-15,7.609380,7.878910,7.609380,7.834960,0.072225,8550400
1998-04-16,7.847660,8.593750,7.699220,8.108400,0.074746,22220800
1998-04-17,8.242190,8.750000,8.242190,8.734380,0.080517,25548800
1998-04-20,9.179690,9.601560,9.062500,9.066410,0.083577,26675200
1998-04-21,9.218750,9.281250,9.071290,9.137700,0.084235,12595200
1998-04-22,9.250000,9.332030,8.714840,8.742190,0.080589,19712000
1998-04-23,8.703130,8.800780,8.437500,8.528320,0.078617,15257600
1998-04-24,8.476560,8.632810,8.027340,8.416020,0.077582,13516800
1998-04-27,8.496090,8.496090,8.236330,8.292970,0.076448,4992000
1998-04-28,null,null,null,null,null,null
1998-04-29,8.351560,8.453130,8.246090,8.288090,0.076403,4582400
1998-04-30,8.261720,8.457030,8.242190,8.416020,0.169744,6707200
1998-05-01,null,null,null,null,null,null
1998-05-04,8.593750,8.812500,8.515630,8.796880,0.177426,13798400
1998-05-05,8.863280,8.937500,8.734380,8.888670,0.179277,9984000
1998-05-06,8.839840,8.945310,8.750000,8.940430,0.180321,11852800
1998-05-07,null,null,null,null,null,null
1998-05-08,8.984380,9.132810,8.867190,8.982420,0.181168,21070080
1998-05-11,null,null,null,null,null,null
1998-05-12,9.062500,9.062500,8.847660,8.895510,0.179415,10265600
1998-05-13,8.810550,8.945310,8.402340,8.495120,0.171339,28416000
1998-05-14,8.476560,8.941410,8.417970,8.904300,0.179592,27545600
1998-05-15,8.984380,9.082030,8.878910,8.953130,0.180577,16153600
1998-05-18,9.042970,9.175780,8.992190,9.089840,0.183334,9600000
1998-05-19,9.082030,9.292970,9.082030,9.269530,0.186959,7014400
1998-05-20,9.324220,9.863280,9.289060,9.787110,0.197398,23910400
1998-05-21,9.785160,9.839840,9.332030,9.385740,0.189302,21760000
1998-05-22,9.382810,9.631840,9.376950,9.572270,0.193065,13491200
1998-05-25,9.257810,9.773440,9.257810,9.619140,0.194010,17536000
1998-05-26,9.648440,9.776370,9.570310,9.631840,0.194266,16256000
